,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
15423,2022-08-03,METB34,METLIFE INC,335.31,335.31,335.31,335.31,160,5364960,0.0,-0.0
15435,2022-08-03,MOOO34,ALTRIA GROUP,233.11,233.11,233.11,233.11,260,6060860,0.0,-0.0
15444,2022-08-03,MTIG4,METAL IGUACU,40.0,40.0,40.0,40.0,200,800000,0.0,-0.0
15450,2022-08-03,N1BI34,NEUROCRINE B,24.95,24.95,24.95,24.95,1800,4491000,0.0,-0.0
15451,2022-08-03,N1CL34,NORWEGIAN CR,68.7,68.7,68.7,68.7,210,1442700,0.0,-0.0
15455,2022-08-03,N1UE34,NUCOR CORP,699.32,699.32,699.32,699.32,90,6293880,0.0,-0.0
15457,2022-08-03,N1VS34,NOVARTIS AG,44.9,44.9,44.75,44.9,1050,4750120,0.0,0.33407572383072903
15469,2022-08-03,NORD3,NORDON MET,6.14,6.14,6.14,6.14,100,61400,0.0,-0.0
15478,2022-08-03,O2NS34,ON SEMICONDU,45.53,45.53,45.53,45.53,480,2203650,0.0,-0.0
15480,2022-08-03,OFSA3,OUROFINO S/A,22.5,23.0,22.36,22.5,15400,34714600,0.0,2.782608695652178
15488,2022-08-03,P1EA34,HEALTHPEAK P,143.74,143.74,143.74,143.74,20,287480,0.0,-0.0
15489,2022-08-03,P1GR34,THE PROGRESS,302.54,302.54,302.54,302.54,10,302540,0.0,-0.0
15490,2022-08-03,P1HM34,PULTEGROUP I,220.2,220.2,220.2,220.2,50,1277160,0.0,-0.0
15496,2022-08-03,P2EG34,PEGASYSTEMS,17.8,17.8,17.8,17.8,210,373800,0.0,-0.0
15497,2022-08-03,P2EN34,PENN NATIONL,19.18,19.18,19.18,19.18,20,38360,0.0,-0.0
15499,2022-08-03,P2LN34,PLANETFITNES,53.42,53.42,53.42,53.42,10,69440,0.0,-0.0
15505,2022-08-03,PATI4,PANATLANTICA,53.0,53.0,53.0,53.0,400,2120000,0.0,-0.0
15509,2022-08-03,PEAB3,PAR AL BAHIA,55.0,55.0,55.0,55.0,100,550000,0.0,-0.0
15527,2022-08-03,PPLA11,PPLA,4.39,4.39,4.15,4.39,30,13070,0.0,5.46697038724372
15537,2022-08-03,Q2SC34,QUANTUMSCAPE,20.2,20.2,20.2,20.2,50,101000,0.0,-0.0
15540,2022-08-03,R1CL34,ROYAL CARIBB,102.63,102.63,102.63,102.63,400,4105200,0.0,-0.0
15558,2022-08-03,REGN34,REGENERON PH,640.48,640.48,640.48,640.48,290,18573920,0.0,-0.0
15562,2022-08-03,ROMI3,ROMI,13.45,13.58,13.26,13.45,237900,318689800,0.0,2.356406480117823
15563,2022-08-03,ROST34,ROSS STORES,223.6,223.6,223.6,223.6,510,11403600,0.0,-0.0
15564,2022-08-03,RPAD3,ALFA HOLDING,6.27,6.27,6.27,6.27,200,125400,0.0,-0.0
15567,2022-08-03,RSUL4,RIOSULENSE,59.99,59.99,59.99,59.99,300,1799700,0.0,-0.0
15575,2022-08-03,S1PL34,SPLUNK INC,29.26,29.26,29.26,29.26,3460,10123960,0.0,-0.0
15580,2022-08-03,S1YF34,SYNCHRONY FI,178.99,178.99,178.99,178.99,230,4116770,0.0,-0.0
15582,2022-08-03,S1YY34,SYSCO CORP,228.43,228.43,228.43,228.43,40,936560,0.0,-0.0
15596,2022-08-03,SAPP34,SAP SE,492.65,492.65,492.65,492.65,340,16750100,0.0,-0.0
15633,2022-08-03,T1AM34,ATLASSIAN CO,59.28,59.28,59.28,59.28,1840,10907520,0.0,-0.0
15635,2022-08-03,T1EV34,TEVA PHARMAC,26.22,26.22,26.22,26.22,1920,5034240,0.0,-0.0
15638,2022-08-03,T1RI34,TRIPADVISOR,106.13,106.13,106.13,106.13,130,1379690,0.0,-0.0
15640,2022-08-03,T1SO34,THE SOUTHERN,396.5,396.5,396.5,396.5,50,2141100,0.0,-0.0
15644,2022-08-03,T2ER34,TERADYNE INC,29.72,29.72,29.72,29.72,120,356640,0.0,-0.0
15679,2022-08-03,U1AL34,UNITED AIRLI,101.47,101.47,101.47,101.47,630,6392610,0.0,-0.0
15696,2022-08-03,USIM5,USIMINAS,8.44,8.46,8.21,8.44,19333200,-2147483648,0.0,2.9550827423167836
15698,2022-08-03,V1IP34,VIPSHOP HOLD,25.4,25.4,25.4,25.4,940,2387600,0.0,-0.0
15702,2022-08-03,V2MW34,VMWARE INC,51.44,51.44,51.44,51.44,10,66870,0.0,-0.0
15718,2022-08-03,W1AB34,WABTEC CORP,242.18,242.18,242.18,242.18,10,290610,0.0,-0.0
15722,2022-08-03,W1IX34,WIX.COM LTD,11.56,11.56,11.56,11.56,1560,1803360,0.0,-0.0
15736,2022-08-03,WLMM4,WLM IND COM,23.6,23.6,23.6,23.6,600,1416000,0.0,-0.0
15745,2022-08-03,Z2SC34,ZSCALER INC,28.75,28.75,28.75,28.75,200,575000,0.0,-0.0
22693,2022-08-04,A1FL34,AFLAC INC,311.44,311.44,311.44,311.44,60,1868640,0.0,-0.0
22702,2022-08-04,A1NE34,ARISTA NETWO,160.48,160.48,160.48,160.48,50,866590,0.0,-0.0
22706,2022-08-04,A1TM34,ATMOS ENERGY,319.0,319.0,319.0,319.0,10,319000,0.0,-0.0
22709,2022-08-04,A1VB34,AVALONBAY CO,262.47,262.47,262.47,262.47,200,5249400,0.0,-0.0
22710,2022-08-04,A1WK34,AMERICAN WAT,207.29,207.29,207.29,207.29,80,1658320,0.0,-0.0
22715,2022-08-04,A2RE34,ARES MANAGEM,38.45,38.45,38.45,38.45,230,888190,0.0,-0.0
22764,2022-08-04,B1GN34,BEIGENE LTD,39.27,39.27,39.27,39.27,10,62830,0.0,-0.0
22767,2022-08-04,B1PP34,BP PLC,38.59,38.59,38.59,38.59,100,385900,0.0,-0.0
22769,2022-08-04,B1SX34,BOSTON SCIEN,215.6,215.6,215.6,215.6,70,1617000,0.0,-0.0
22771,2022-08-04,B2UR34,BURLINGTONST,27.13,27.13,27.13,27.13,330,898000,0.0,-0.0
22777,2022-08-04,BAER39,US AEROSPACE,27.35,27.35,27.35,27.35,3160,8645330,0.0,-0.0
22779,2022-08-04,BALM4,BAUMER,10.3,10.3,10.3,10.3,100,103000,0.0,-0.0
22788,2022-08-04,BCIR39,FT NASDCYBER,45.61,45.61,45.61,45.61,100,456100,0.0,-0.0
22800,2022-08-04,BEFG39,MSCIEAFEGROW,45.6,45.6,45.6,45.6,190,884640,0.0,-0.0
22809,2022-08-04,BEWH39,MSCIHONGKONG,36.59,36.59,36.59,36.59,150,548850,0.0,-0.0
22812,2022-08-04,BEWW39,MSCI MEXICO,59.78,59.78,59.78,59.78,13460,80517680,0.0,-0.0
22813,2022-08-04,BEWZ39,MSCI BRAZIL,51.11,51.11,51.11,51.11,4120,21067540,0.0,-0.0
22814,2022-08-04,BEZU39,MSCIEUROZONE,50.07,50.07,50.07,50.07,470,2378320,0.0,-0.0
22817,2022-08-04,BGIP4,BANESE,19.03,19.03,19.03,19.03,200,380600,0.0,-0.0
22828,2022-08-04,BIEV39,EUROPE ETF,46.65,46.65,46.65,46.65,10,69970,0.0,-0.0
22830,2022-08-04,BIJH39,CORE MIDCAP,65.03,65.03,65.03,65.03,3890,25348690,0.0,-0.0
22832,2022-08-04,BILF39,LATIN AMER40,40.93,40.93,40.93,40.93,3330,13662430,0.0,-0.0
22838,2022-08-04,BIWF39,RUSSEL1000GR,52.17,52.17,52.17,52.17,2050,10700060,0.0,-0.0
22839,2022-08-04,BIWM39,RUSSELL 2000,49.57,49.57,49.57,49.57,65910,326720820,0.0,-0.0
22840,2022-08-04,BIXN39,GLOBAL TECH,9.11,9.11,9.11,9.11,10,11960,0.0,-0.0
22846,2022-08-04,BKXI39,BKR GB STAMP,63.22,63.22,63.22,63.22,2000,12644000,0.0,-0.0
22853,2022-08-04,BMEB3,MERC BRASIL,10.1,10.1,10.1,10.1,1000,1010000,0.0,-0.0
22859,2022-08-04,BMTU39,MSCIUSAMOM F,36.88,36.88,36.88,36.88,100,368800,0.0,-0.0
22863,2022-08-04,BOAS3,BOA VISTA,5.96,6.16,5.8,5.96,965300,576651900,0.0,5.844155844155852
22880,2022-08-04,BRGE3,ALFA CONSORC,6.5,6.5,6.5,6.5,100,65000,0.0,-0.0
22889,2022-08-04,BRSR5,BANRISUL,16.3,16.3,16.3,16.3,600,978000,0.0,-0.0
22901,2022-08-04,BVLU39,MSCIUSVALUEF,49.92,49.92,49.92,49.92,7230,36107130,0.0,-0.0
22903,2022-08-04,C1BL34,CHUBB LTD,241.91,241.91,241.91,241.91,20,604770,0.0,-0.0
22905,2022-08-04,C1CI34,CROWN CASTLE,234.13,234.13,234.13,234.13,100,2341300,0.0,-0.0
22912,2022-08-04,C1OG34,COTERRA ENER,145.49,145.49,145.49,145.49,10,174580,0.0,-0.0
22914,2022-08-04,C1SU34,CREDIT SUISS,14.41,14.43,14.41,14.41,60,99480,0.0,0.1386001386001312
22933,2022-08-04,CGAS3,COMGAS,118.27,118.27,118.27,118.27,100,1182700,0.0,-0.0
22942,2022-08-04,CLSC3,CELESC,50.0,50.01,49.81,50.0,2400,11996500,0.0,0.39992001599679083
22963,2022-08-04,CRIV4,ALFA FINANC,4.6,4.6,4.6,4.6,100,46000,0.0,-0.0
22973,2022-08-04,CTKA4,KARSTEN,10.91,10.91,10.91,10.91,100,109100,0.0,-0.0
22988,2022-08-04,D1OW34,DOW INC,66.91,66.91,66.91,66.91,50,334550,0.0,-0.0
22989,2022-08-04,D1RI34,DARDEN RESTA,166.6,166.6,166.6,166.6,20,466480,0.0,-0.0
23011,2022-08-04,E1DI34,CONSOLIDATED,257.4,257.4,257.4,257.4,60,1544400,0.0,-0.0
23024,2022-08-04,E2TS34,ETSY INC,37.6,37.6,37.6,37.6,20,94000,0.0,-0.0
23043,2022-08-04,ENMT3,ENERGISA MT,84.5,84.5,84.5,84.5,100,845000,0.0,-0.0
23056,2022-08-04,F1FI34,F5 INC,223.56,223.56,223.56,223.56,20,447120,0.0,-0.0
23057,2022-08-04,F1MC34,FMC CORP,276.64,276.64,276.64,276.64,10,525610,0.0,-0.0
23061,2022-08-04,F2RT34,FIRST IND RT,34.36,34.36,34.36,34.36,2900,9964400,0.0,-0.0
23070,2022-08-04,FLTC34,FLEETCOR TEC,291.45,291.45,291.45,291.45,10,320590,0.0,-0.0
23083,2022-08-04,GETT3,GETNET BR,2.27,2.3,2.25,2.27,85600,19565700,0.0,2.1739130434782483
23090,2022-08-04,GILD34,GILEAD,162.81,162.81,162.81,162.81,150,2446170,0.0,-0.0
23098,2022-08-04,GPAR3,CELGPAR,28.84,28.84,28.84,28.84,100,288400,0.0,-0.0
23109,2022-08-04,H1SB34,HSBC HOLDING,42.74,42.74,42.74,42.74,20,98230,0.0,-0.0
23110,2022-08-04,H1UM34,HUMANA INC,501.44,501.44,501.44,501.44,20,1353880,0.0,-0.0
23120,2022-08-04,HBTS5,HABITASUL,36.73,36.73,36.73,36.73,200,734600,0.0,-0.0
23124,2022-08-04,HSHY34,HERSHEY CO,235.0,235.0,235.0,235.0,250,5875000,0.0,-0.0
23126,2022-08-04,I1FF34,FLAVOR FLAGR,335.26,335.26,335.26,335.26,10,335260,0.0,-0.0
23127,2022-08-04,I1FO34,INFOSYS LTD,53.4,53.4,53.4,53.4,10,53400,0.0,-0.0
23129,2022-08-04,I1NC34,INCYTE CORP,186.47,186.47,186.47,186.47,220,4214220,0.0,-0.0
23131,2022-08-04,I2NV34,INVITATIONHO,39.5,39.5,39.5,39.5,3000,11850000,0.0,-0.0
23145,2022-08-04,J1CI34,JOHNSON CONT,284.79,284.79,284.79,284.79,20,711970,0.0,-0.0
23155,2022-08-04,K1IM34,KIMCO REALTY,112.35,112.35,112.35,112.35,1200,13482000,0.0,-0.0
23156,2022-08-04,K1LA34,KLA CORP,517.4,517.4,517.4,517.4,10,517400,0.0,-0.0
23162,2022-08-04,KLBN4,KLABIN S/A,3.87,3.9,3.84,3.87,2171800,837770200,0.0,1.538461538461544
23166,2022-08-04,L1CA34,LABORATORY C,330.32,330.32,330.32,330.32,50,1816760,0.0,-0.0
23167,2022-08-04,L1DO34,LEIDOS HOLDI,51.93,51.93,51.93,51.93,320,1661760,0.0,-0.0
23168,2022-08-04,L1EN34,LENNAR CORP,445.0,445.0,445.0,445.0,10,445000,0.0,-0.0
23172,2022-08-04,L1WH34,LAMB WESTON,208.72,208.72,208.72,208.72,40,834880,0.0,-0.0
23176,2022-08-04,L2SI34,LIFE STORAGE,44.42,44.42,44.42,44.42,12400,55080800,0.0,-0.0
23189,2022-08-04,LUXM4,TREVISA,78.88,78.88,78.88,78.88,100,788800,0.0,-0.0
23192,2022-08-04,M1AA34,MID-AMERICA,230.05,230.05,230.05,230.05,200,4601000,0.0,-0.0
23194,2022-08-04,M1DB34,MONGODB INC,88.11,88.11,88.11,88.11,10,88110,0.0,-0.0
23195,2022-08-04,M1GM34,MGM RESORTS,188.58,188.58,188.58,188.58,10,301720,0.0,-0.0
23196,2022-08-04,M1NS34,MONSTER BEVE,62.55,62.64,62.5,62.55,880,5548210,0.0,0.2234993614304015
23203,2022-08-04,M2PR34,MONOLI POWER,46.17,46.17,46.17,46.17,130,600210,0.0,-0.0
23205,2022-08-04,M2RV34,MARVELL TEC,29.7,29.7,29.7,29.7,200,617760,0.0,-0.0
23217,2022-08-04,MERC3,MERC FINANC,20.0,20.0,20.0,20.0,100,200000,0.0,-0.0
23219,2022-08-04,MGEL4,MANGELS INDL,15.8,15.8,15.8,15.8,2000,3160000,0.0,-0.0
23238,2022-08-04,MSPA4,MELHOR SP,41.35,41.35,41.35,41.35,200,827000,0.0,-0.0
23245,2022-08-04,N1CL34,NORWEGIAN CR,68.12,68.12,68.12,68.12,3000,20436000,0.0,-0.0
23248,2022-08-04,N1GG34,NATIONAL GRI,60.7,60.7,60.7,60.7,850,5159500,0.0,-0.0
23254,2022-08-04,N1XP34,NXP SEMICOND,482.8,482.8,482.8,482.8,300,14484000,0.0,-0.0
23266,2022-08-04,NORD3,NORDON MET,6.14,6.14,6.14,6.14,100,61400,0.0,-0.0
23271,2022-08-04,O1MC34,OMNICOM GROU,183.86,183.86,183.86,183.86,20,496420,0.0,-0.0
23273,2022-08-04,O2NS34,ON SEMICONDU,44.1,44.1,44.1,44.1,230,1014300,0.0,-0.0
23285,2022-08-04,P1KX34,POSCO HOLD,59.2,59.2,59.2,59.2,500,2960000,0.0,-0.0
23287,2022-08-04,P1SA34,PUBLIC STORA,347.0,347.0,347.0,347.0,120,4164000,0.0,-0.0
23292,2022-08-04,P2LT34,PALANTIRTECH,19.6,19.6,19.6,19.6,30,58800,0.0,-0.0
23301,2022-08-04,PEAB4,PAR AL BAHIA,85.4,85.4,85.4,85.4,100,854000,0.0,-0.0
23329,2022-08-04,Q1RV34,QORVO INC,283.0,283.0,283.0,283.0,10,509400,0.0,-0.0
23330,2022-08-04,Q2SC34,QUANTUMSCAPE,21.52,21.52,21.52,21.52,50,107600,0.0,-0.0
23338,2022-08-04,R2NG34,RINGCENTRAL,10.24,10.24,10.24,10.24,10,14330,0.0,-0.0
23346,2022-08-04,RCSL4,RECRUSUL,1.12,1.17,1.11,1.12,690700,78684100,0.0,5.12820512820511
23357,2022-08-04,RPAD3,ALFA HOLDING,6.35,6.35,6.35,6.35,100,63500,0.0,-0.0
23358,2022-08-04,RPAD5,ALFA HOLDING,7.41,7.41,7.41,7.41,100,74100,0.0,-0.0
23365,2022-08-04,S1HW34,THE SHERWIN,127.0,127.0,127.0,127.0,200,2540000,0.0,-0.0
23367,2022-08-04,S1KM34,SK TELECOM C,29.43,29.43,29.43,29.43,10,38250,0.0,-0.0
23374,2022-08-04,S1WK34,STANLEY BLAC,123.12,123.12,123.12,123.12,10,123120,0.0,-0.0
23376,2022-08-04,S1YY34,SYSCO CORP,225.86,225.86,225.86,225.86,40,1084120,0.0,-0.0
23379,2022-08-04,S2ED34,SOLAR TECH,46.35,46.35,46.35,46.35,20,92700,0.0,-0.0
23381,2022-08-04,S2NA34,SNAP INC,8.82,8.82,8.82,8.82,220,194920,0.0,-0.0
23403,2022-08-04,SLBG34,SCHLUMBERGER,90.55,90.55,90.55,90.55,20,244480,0.0,-0.0
23408,2022-08-04,SNSY3,SANSUY,7.98,7.98,7.98,7.98,100,79800,0.0,-0.0
23412,2022-08-04,SPGI34,SP GLOBAL,492.18,492.18,492.18,492.18,20,1279660,0.0,-0.0
23425,2022-08-04,T1EV34,TEVA PHARMAC,26.38,26.38,26.38,26.38,600,1582800,0.0,-0.0
23426,2022-08-04,T1MU34,T-MOBILE US,375.77,375.77,375.77,375.77,20,901840,0.0,-0.0
23430,2022-08-04,T1SO34,THE SOUTHERN,411.27,411.27,411.27,411.27,40,1645080,0.0,-0.0
23434,2022-08-04,T1XT34,TEXTRON INC,337.79,337.79,337.79,337.79,200,6755800,0.0,-0.0
23439,2022-08-04,T2TD34,TRADE DESK,2.61,2.62,2.58,2.61,530,138110,0.0,1.526717557251911
23466,2022-08-04,TRPL4,TRAN PAULIST,23.6,23.86,23.44,23.6,1797600,-2147483648,0.0,1.7602682313495266
23470,2022-08-04,TTEN3,3TENTOS,9.35,9.6,9.17,9.35,2219200,2079962000,0.0,4.479166666666668
23488,2022-08-04,USBC34,US BANCORP,62.52,62.52,62.52,62.52,250,1563000,0.0,-0.0
23493,2022-08-04,V1NO34,VORNADO REAL,153.0,153.0,153.0,153.0,40,749610,0.0,-0.0
23496,2022-08-04,V2MW34,VMWARE INC,51.24,51.24,51.24,51.24,90,486780,0.0,-0.0
23512,2022-08-04,W1AB34,WABTEC CORP,241.08,241.08,241.08,241.08,30,916100,0.0,-0.0
23517,2022-08-04,W1MG34,WARNER MUSIC,41.6,41.6,41.6,41.6,10,79040,0.0,-0.0
23529,2022-08-04,XRXB34,XEROX CORP,90.8,90.8,90.8,90.8,10,136200,0.0,-0.0
31758,2022-08-05,A1RE34,ALEXANDRIA R,206.06,206.06,206.06,206.06,18500,381211000,0.0,-0.0
31780,2022-08-05,AFLT3,AFLUENTE T,8.91,8.91,8.87,8.91,3500,3113000,0.0,0.44893378226712466
31784,2022-08-05,ALLD3,ALLIED,11.12,11.25,10.84,11.12,37200,41577900,0.0,3.64444444444445
31795,2022-08-05,AMGN34,AMGEN,45.32,45.32,45.32,45.32,10,45320,0.0,-0.0
31800,2022-08-05,ARMT34,ARCELOR,62.99,62.99,62.99,62.99,20,163770,0.0,-0.0
31815,2022-08-05,B1AX34,BAXTER INTER,150.66,150.66,150.66,150.66,80,1205280,0.0,-0.0
31818,2022-08-05,B1IL34,BILIBILI INC,25.12,25.12,25.12,25.12,700,1758400,0.0,-0.0
31823,2022-08-05,B1SX34,BOSTON SCIEN,211.3,211.3,211.3,211.3,20,549380,0.0,-0.0
31828,2022-08-05,B2UR34,BURLINGTONST,26.95,26.95,26.95,26.95,520,1412180,0.0,-0.0
31834,2022-08-05,BAER39,US AEROSPACE,27.04,27.04,27.04,27.04,7630,20631520,0.0,-0.0
31835,2022-08-05,BALM4,BAUMER,11.0,11.0,11.0,11.0,100,110000,0.0,-0.0
31836,2022-08-05,BAUH4,EXCELSIOR,76.9,76.9,76.9,76.9,200,1538000,0.0,-0.0
31848,2022-08-05,BCWV39,MSCIGLMIVOLF,50.72,50.72,50.72,50.72,800,4057600,0.0,-0.0
31863,2022-08-05,BEWG39,MSCI GERMANY,41.07,41.07,41.07,41.07,120,492840,0.0,-0.0
31865,2022-08-05,BEWT39,MSCI TAIWAN,44.49,44.49,44.49,44.49,10,84530,0.0,-0.0
31867,2022-08-05,BEWW39,MSCI MEXICO,58.56,58.56,58.56,58.56,5770,33841820,0.0,-0.0
31871,2022-08-05,BGIP4,BANESE,19.02,19.02,19.02,19.02,100,190200,0.0,-0.0
31885,2022-08-05,BIJH39,CORE MIDCAP,64.72,64.72,64.72,64.72,4910,31777520,0.0,-0.0
31888,2022-08-05,BILF39,LATIN AMER40,40.89,40.89,40.89,40.89,4630,18948420,0.0,-0.0
31894,2022-08-05,BIWF39,RUSSEL1000GR,51.51,51.51,51.51,51.51,4360,22484110,0.0,-0.0
31895,2022-08-05,BIWM39,RUSSELL 2000,49.23,49.23,49.23,49.23,10,49230,0.0,-0.0
31900,2022-08-05,BIYW39,US TECHNOLOG,13.41,13.41,13.41,13.41,8040,10784320,0.0,-0.0
31909,2022-08-05,BLUT4,B TECH EQI,0.48,0.48,0.47,0.48,106300,5061900,0.0,2.083333333333337
31915,2022-08-05,BMTU39,MSCIUSAMOM F,36.88,36.88,36.88,36.88,10,40560,0.0,-0.0
31917,2022-08-05,BNDA39,MSCI INDIA,55.37,55.37,55.37,55.37,2460,13659770,0.0,-0.0
31920,2022-08-05,BOBR4,BOMBRIL,1.24,1.24,1.16,1.24,18700,2264400,0.0,6.451612903225811
31926,2022-08-05,BPAC5,BTGP BANCO,5.75,5.82,5.53,5.75,7900,4504800,0.0,4.982817869415812
31930,2022-08-05,BQUA39,MSCIUSQUAL F,42.22,42.22,42.22,42.22,5650,23888070,0.0,-0.0
31934,2022-08-05,BRBI11,BR PARTNERS,14.5,14.85,14.41,14.5,214600,315232600,0.0,2.962962962962956
31939,2022-08-05,BRIV4,ALFA INVEST,6.4,6.4,6.4,6.4,3600,2305000,0.0,-0.0
31945,2022-08-05,BRSR5,BANRISUL,16.3,16.3,16.3,16.3,100,163000,0.0,-0.0
31951,2022-08-05,BSLI4,BRB BANCO,14.8,14.8,14.8,14.8,100,148000,0.0,-0.0
31957,2022-08-05,BUSM39,MSCI US MVOL,47.89,47.89,47.89,47.89,7400,35476910,0.0,-0.0
31958,2022-08-05,BUSR39,CORE US REIT,49.0,49.14,48.9,49.0,120,616470,0.0,0.48840048840049777
31959,2022-08-05,BVLU39,MSCIUSVALUEF,49.33,49.33,49.33,49.33,7220,35655720,0.0,-0.0
31964,2022-08-05,C1HI34,CHINA PETROL,39.0,39.2,39.0,39.0,170,679080,0.0,0.5102040816326592
31966,2022-08-05,C1MG34,CHIPOTLE MEX,414.51,414.51,414.51,414.51,10,538860,0.0,-0.0
31972,2022-08-05,C2RW34,CROWDSTRIKE,45.0,45.0,45.0,45.0,100,450000,0.0,-0.0
31973,2022-08-05,CALI3,CONST A LIND,7.6,7.6,7.6,7.6,300,228000,0.0,-0.0
31977,2022-08-05,CASH3,MELIUZ,1.3,1.35,1.24,1.3,43932700,-2147483648,0.0,8.14814814814816
31986,2022-08-05,CEEB5,COELBA,35.42,35.42,35.42,35.42,200,708400,0.0,-0.0
31987,2022-08-05,CGAS5,COMGAS,122.5,122.5,122.5,122.5,100,1225000,0.0,-0.0
31992,2022-08-05,CIEL3,CIELO,4.95,5.03,4.88,4.95,22493500,-2147483648,0.0,2.982107355864816
31999,2022-08-05,CMIN3,CSNMINERACAO,3.7,3.74,3.64,3.7,5664300,2092526500,0.0,2.67379679144385
32020,2022-08-05,CSRN5,COSERN,19.36,19.36,19.36,19.36,100,193600,0.0,-0.0
32033,2022-08-05,D1EL34,DELL TECHNOL,232.0,232.0,232.0,232.0,10,232000,0.0,-0.0
32040,2022-08-05,D1RI34,DARDEN RESTA,160.4,160.4,160.4,160.4,20,449120,0.0,-0.0
32061,2022-08-05,E1DI34,CONSOLIDATED,251.63,251.63,251.63,251.63,400,10065200,0.0,-0.0
32065,2022-08-05,E1QN34,EQUINOR ASA,94.3,94.3,94.3,94.3,10,94300,0.0,-0.0
32067,2022-08-05,E1RI34,ERICSSON LM,19.84,19.84,19.84,19.84,10,19840,0.0,-0.0
32072,2022-08-05,E2TS34,ETSY INC,37.68,37.68,37.68,37.68,50,192160,0.0,-0.0
32094,2022-08-05,ENMT3,ENERGISA MT,83.13,83.13,83.13,83.13,100,831300,0.0,-0.0
32106,2022-08-05,F1FI34,F5 INC,222.69,222.69,222.69,222.69,40,890760,0.0,-0.0
32115,2022-08-05,FDXB34,FEDEX CORP,1216.81,1216.81,1216.81,1216.81,60,8274300,0.0,-0.0
32116,2022-08-05,FESA4,FERBASA,45.99,46.94,45.7,45.99,158200,729683100,0.0,2.641670217298664
32126,2022-08-05,G1PI34,GLOBAL PAYME,165.81,165.81,165.81,165.81,30,547170,0.0,-0.0
32132,2022-08-05,GETT3,GETNET BR,2.27,2.29,2.24,2.27,27300,6180800,0.0,2.183406113537112
32133,2022-08-05,GETT4,GETNET BR,2.25,2.25,2.22,2.25,37400,8378700,0.0,1.3333333333333197
32134,2022-08-05,GETT11,GETNET BR,4.52,4.55,4.48,4.52,212100,95942200,0.0,1.538461538461522
32151,2022-08-05,GSHP3,GENERALSHOPP,27.13,27.13,27.13,27.13,100,271300,0.0,-0.0
32175,2022-08-05,I1LM34,ILLUMINA INC,231.0,231.0,231.0,231.0,10,277200,0.0,-0.0
32180,2022-08-05,I2RS34,INGERSOLL RD,42.45,42.45,42.45,42.45,1370,5849610,0.0,-0.0
32193,2022-08-05,J1CI34,JOHNSON CONT,283.08,283.08,283.08,283.08,320,9256710,0.0,-0.0
32204,2022-08-05,K1LA34,KLA CORP,509.6,509.6,509.6,509.6,20,1274000,0.0,-0.0
32206,2022-08-05,K2CG34,KINGSOFT CHL,2.82,2.82,2.78,2.82,2880,801470,0.0,1.4184397163120588
32210,2022-08-05,KLBN4,KLABIN S/A,3.89,3.92,3.86,3.89,1296500,504707800,0.0,1.5306122448979553
32214,2022-08-05,L1CA34,LABORATORY C,328.13,328.13,328.13,328.13,20,754690,0.0,-0.0
32215,2022-08-05,L1DO34,LEIDOS HOLDI,51.63,51.63,51.63,51.63,170,908680,0.0,-0.0
32220,2022-08-05,L1WH34,LAMB WESTON,209.89,209.89,209.89,209.89,30,629670,0.0,-0.0
32223,2022-08-05,L1YV34,LIVE NATION,100.4,100.4,100.4,100.4,70,773080,0.0,-0.0
32239,2022-08-05,M1CB34,MOLSON COORS,278.67,278.67,278.67,278.67,10,278670,0.0,-0.0
32240,2022-08-05,M1CK34,MCKESSON COR,446.7,446.7,446.7,446.7,20,893400,0.0,-0.0
32242,2022-08-05,M1LC34,MELCO RESORT,13.77,13.77,13.77,13.77,10,19270,0.0,-0.0
32249,2022-08-05,M1TC34,MATCH GROUP,17.44,17.44,17.44,17.44,10,17440,0.0,-0.0
32250,2022-08-05,M1UF34,MITSUBISHI U,27.36,27.36,27.36,27.36,30,82080,0.0,-0.0
32254,2022-08-05,M2RV34,MARVELL TEC,29.52,29.52,29.52,29.52,340,1021390,0.0,-0.0
32256,2022-08-05,MACY34,MACY S,92.0,92.0,92.0,92.0,200,1840000,0.0,-0.0
32268,2022-08-05,MELK3,MELNICK,4.09,4.11,4.01,4.09,162700,66138900,0.0,2.4330900243309084
32269,2022-08-05,MERC4,MERC FINANC,8.0,8.0,8.0,8.0,500,400000,0.0,-0.0
32277,2022-08-05,MNPR3,MINUPAR,6.24,6.25,6.11,6.24,5900,3644800,0.0,2.2399999999999975
32279,2022-08-05,MODL4,MODALMAIS,3.0,3.07,2.94,3.0,8100,2426000,0.0,4.234527687296419
32286,2022-08-05,MRSA6B,MRS LOGIST,20.51,20.51,20.51,20.51,200,410200,0.0,-0.0
32301,2022-08-05,N1VS34,NOVARTIS AG,44.36,44.36,44.36,44.36,10,44360,0.0,-0.0
32302,2022-08-05,N1XP34,NXP SEMICOND,466.81,466.81,466.81,466.81,300,14004300,0.0,-0.0
32319,2022-08-05,O1MC34,OMNICOM GROU,178.56,178.56,178.56,178.56,20,374970,0.0,-0.0
32321,2022-08-05,O2NS34,ON SEMICONDU,43.89,43.89,43.89,43.89,350,1562480,0.0,-0.0
32324,2022-08-05,ONCO3,ONCOCLINICAS,5.8,6.0,5.63,5.8,1858800,1084583500,0.0,6.166666666666664
