,date,hashtags,content,user,url
135,2022-10-03 17:25:13+00:00,,"Pesquisadores apresentam aplicações da ciência de dados em evento na USP
https://t.co/qNqo1uxdH3",https://twitter.com/biblioepusp,https://twitter.com/biblioepusp/status/1576986743961550849
136,2022-10-03 16:58:11+00:00,,"Tô aproveitando o horário do almoço para fazer uns minicursos lá no Linkedin e recapitular alguns conceitos básicos. 

Hoje fiz um introdutório à ciência de dados. 

Essa resposta aqui está equivocada kkk. A menos que seja o melhor lugar para ficar frustrado com previsões. https://t.co/QBjPgBywRi",https://twitter.com/FelipePontesPB,https://twitter.com/FelipePontesPB/status/1576979941430038533
137,2022-10-03 16:53:46+00:00,,@Rconstantino Boa desculpa para sua limitação de capacidade para entendimento da estatística e da ciência de dados! Simplesmente não entende ou realmente é mal intencionado!!!,https://twitter.com/TFSBr,https://twitter.com/TFSBr/status/1576978828399820802
138,2022-10-03 16:51:38+00:00,['DataScience'],"A importância da Ciência de Dados na era digital 

https://t.co/ryjGIQLM65 

#DataScience",https://twitter.com/cienciaedados,https://twitter.com/cienciaedados/status/1576978294230040583
139,2022-10-03 16:38:33+00:00,,"@dimacgarcia @dimacgarcia  posso tirar uma duvido sobre cursos, ciência de dados, poderia falar comigo aqui no direct",https://twitter.com/AndreCaldeiraa,https://twitter.com/AndreCaldeiraa/status/1576975001252548614
140,2022-10-03 16:34:11+00:00,,"O curso atende diretamente a uma forte demanda do mercado por profissionais capazes de aplicar Ciência de Dados e Machine Learning a problemas reais, seguindo as melhores práticas da Engenharia de Software.",https://twitter.com/dipucrio,https://twitter.com/dipucrio/status/1576973899861938176
141,2022-10-03 16:34:10+00:00,,"Oportunidade! As inscrições para a nova turma do curso de extensão em Engenharia de Software para Ciência de Dados estão abertas até o dia 17 de outubro de 2022, data também de início do curso! 

Para se inscrever e ter mais informações, acesse: https://t.co/078mhcmwhV https://t.co/ZO8ZZvEv3j",https://twitter.com/dipucrio,https://twitter.com/dipucrio/status/1576973895101739009
142,2022-10-03 16:18:37+00:00,,"A importância da Ciência de Dados na era digital https://t.co/X4tvHONLko
@Andela",https://twitter.com/Sing_Comunica,https://twitter.com/Sing_Comunica/status/1576969983749283840
143,2022-10-03 15:11:51+00:00,,@claudioedantas Ciência de dados existe para isto: analisar os dados e inferir. O Lula mante-se na margem de erro que envolve qq análise estatística. Com o Bolsonaro houve claro esvaziamento da votação do Ciro -4% (impressiona ver que o Brasileiro não sabe distinguir entre goiaba e melancia) e.. https://t.co/w8lB9HdQcr,https://twitter.com/TFSBr,https://twitter.com/TFSBr/status/1576953181749227520
144,2022-10-03 14:38:07+00:00,['Bolsonaro'],"#Bolsonaro Vamos ser sinceros? Se Bolsonaro perder as eleições ele é muito burro, porque teve 4 anos pra esmagar o esquerdismo e não fez. Prefere rezar, fazer lives mambembes, motociata ao invés de investir em TI, ciência de dados na equipe. Agora o resultado tá aí.",https://twitter.com/bruhlickd,https://twitter.com/bruhlickd/status/1576944692532346880
145,2022-10-03 14:23:04+00:00,,"@josuenunes Que pena. Faço bacharelado em Ciência de Dados e conhecimento é sempre bem vindo.
Mas entendo seu ponto, sexta-feira escrevi uma thread sobre alguns dados interessantes das pesquisas e depois de 30 minutos escrevendo desisti de publicar por motivo semelhante.",https://twitter.com/didio87,https://twitter.com/didio87/status/1576940903964762112
146,2022-10-03 14:19:44+00:00,"['mdcunicamp', 'icunicamp', 'unicamp', 'cienciadedados', 'datascience']","O melhor curso de Ciência de Dados é na Unicamp!
Inscreva-se já e garanta até R$5.000,00 de desconto:
https://t.co/RiUvaLSppr

Saiba mais sobre os nossos descontos especiais:
https://t.co/vmFwGI469T

#mdcunicamp #icunicamp #unicamp
#cienciadedados #datascience https://t.co/vyRwrI5qYA",https://twitter.com/MDCUnicamp,https://twitter.com/MDCUnicamp/status/1576940066626474003
147,2022-10-03 14:15:54+00:00,,"@GeorgeFraga_ @cornetaeuropa ""A estimativa é o processo de fazer previsões do futuro com base em dados passados ​​e presentes e, mais comumente, pela análise de tendências, através do seu forecasting."" (Estatística e Ciência de Dados, 2022).",https://twitter.com/pituvazia,https://twitter.com/pituvazia/status/1576939099205746690
