,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
525,2022-07-15,C2OI34,COINBASEGLOB,12.05,12.2,11.26,11.46,5460,6280870
526,2022-07-15,C2RW34,CROWDSTRIKE,42.7,42.7,42.57,42.57,210,896570
528,2022-07-08,HBTS5,HABITASUL,37.0,37.0,37.0,37.0,100,370000
532,2022-07-08,HETA4,HERCULES,5.21,5.37,5.21,5.3,1800,948100
544,2022-07-08,HOME34,HOME DEPOT,55.02,55.02,53.44,53.44,24070,129807340
545,2022-07-08,HONB34,HONEYWELL,917.0,917.0,917.0,917.0,0,366800
546,2022-07-08,HOND34,HONDA MO,128.69,128.69,126.99,126.99,270,3530950
551,2022-07-08,HPQB34,HP COMPANY,169.3,169.3,169.07,169.07,250,4243680
558,2022-07-01,BEWG39,MSCI GERMANY,40.18,40.56,40.08,40.56,80,337790
559,2022-07-01,BEWH39,MSCIHONGKONG,39.11,39.24,39.11,39.24,10,70510
560,2022-07-01,BEWJ39,MSCI JAPAN,34.65,35.2,34.65,35.2,2400,8465460
561,2022-07-01,BEWL39,MSCI SWITZER,43.48,44.18,43.48,44.18,40050,176937400
562,2022-07-01,BEWU39,MSCI UK,52.1,52.93,52.1,52.93,60070,317945550
563,2022-07-01,BEWW39,MSCI MEXICO,62.28,62.34,61.09,61.09,600,3700450
564,2022-07-01,BEWY39,MSCISOUTHKOR,38.0,38.44,37.67,38.44,30,128820
565,2022-07-01,BEWZ39,MSCI BRAZIL,47.87,47.87,47.87,47.87,50000,239350000
566,2022-07-01,BFBI39,FT NYSE BIOT,36.68,36.68,36.68,36.68,50,183400
567,2022-07-01,BFDA39,FT RISIDIVID,42.9,43.46,42.9,43.46,60,280250
568,2022-07-01,BFNX39,GX FINTECH,22.92,23.0,22.92,23.0,0,9180
570,2022-07-01,BGIP4,BANESE,19.0,19.28,19.0,19.28,200,382800
572,2022-07-01,BGOV39,BKR US TREAS,43.04,43.04,42.88,42.88,410,1776540
573,2022-07-01,BGRT39,GLOBAL REIT,43.36,43.88,43.36,43.88,100,460900
574,2022-07-01,BGWH39,COREDIVGROWT,51.65,51.65,51.65,51.65,0,5160
575,2022-07-01,BHER39,GX GAMES SPT,27.87,27.99,27.87,27.99,0,11170
576,2022-07-01,BIAU39,GOLD TRUST,45.29,46.12,45.15,46.12,73000,333375060
577,2022-07-01,BIBB39,ICE BIOTECH,41.4,42.3,41.4,42.25,5780,24418200
580,2022-07-01,BIDU34,BAIDU INC,785.0,792.12,785.0,792.12,0,236920
581,2022-07-01,BIEF39,COREMSCIEAFE,39.16,39.2,38.6,39.2,1270,4992340
582,2022-07-01,BIEI39,BKR 3 7 YRTR,53.9,53.9,53.9,53.9,0,5390
583,2022-07-01,BIEM39,COREMSCI EMK,43.13,43.13,42.82,42.94,1180,5091190
584,2022-07-01,BIEU39,COREMSCI EUR,39.24,39.85,39.2,39.79,77290,303375160
585,2022-07-01,BIGF39,GLOBAL INFRA,62.15,62.82,62.0,62.82,23000,142984990
586,2022-07-01,BIJH39,CORE MIDCAP,60.72,60.72,60.72,60.72,590,3606760
587,2022-07-01,BIJR39,CORESMALLCAP,61.17,62.09,60.78,62.09,1470,9100730
588,2022-07-01,BILB34,BILBAOVIZ,23.75,23.75,23.75,23.75,0,9500
590,2022-07-15,CALI3,CONST A LIND,7.5,7.5,7.5,7.5,100,75000
592,2022-07-15,CAMB3,CAMBUCI,4.44,4.5,4.3,4.46,24800,10970800
594,2022-07-15,CAML3,CAMIL,10.96,10.98,9.56,9.67,3966400,-2147483648
596,2022-07-15,CARD3,CSU CARDSYST,13.53,13.55,13.18,13.2,88000,117845900
599,2022-07-15,CASH3,MELIUZ,1.16,1.19,1.1,1.11,47611600,-2147483648
601,2022-07-15,CATP34,CATERPILLAR,58.57,58.57,57.57,58.43,520,3065050
602,2022-07-15,CBAV3,CBA,9.46,9.92,9.19,9.53,4358200,-2147483648
604,2022-07-15,CBEE3,AMPLA ENERG,15.37,15.89,15.37,15.82,1800,2803300
608,2022-07-15,CCRO3,CCR SA,12.15,12.26,11.9,11.94,17874000,-2147483648
610,2022-07-15,CEAB3,CEA MODAS,2.43,2.45,2.33,2.36,2806200,667692000
612,2022-07-15,CEBR3,CEB,14.69,14.72,14.69,14.72,400,588200
614,2022-07-15,CEBR5,CEB,12.25,12.25,12.0,12.1,500,604500
616,2022-07-15,CEBR6,CEB,12.19,12.3,11.8,12.0,15400,18464500
618,2022-07-15,CEDO3,CEDRO,6.72,6.72,6.72,6.72,1000,672000
623,2022-07-08,HYPE3,HYPERA,40.08,40.25,39.66,39.93,1263200,-2147483648
625,2022-07-08,I1FF34,FLAVOR FLAGR,310.81,310.81,310.81,310.81,0,31080
626,2022-07-08,I1LM34,ILLUMINA INC,209.49,209.71,207.23,207.23,70,1473960
627,2022-07-08,I1NC34,INCYTE CORP,212.3,212.3,212.3,212.3,0,191070
628,2022-07-08,I1QV34,IQVIA HOLDIN,292.9,292.9,290.29,290.29,0,87600
629,2022-07-08,I1RM34,IRON MOUNTAI,259.03,259.03,256.08,256.08,60,1614180
630,2022-07-08,I1SR34,INTUITIVE SU,109.67,110.5,109.54,109.54,3590,39483460
631,2022-07-08,I2RS34,INGERSOLL RD,37.52,37.77,37.52,37.77,60,241530
634,2022-07-08,IBMB34,IBM,742.5,742.5,742.5,742.5,0,222750
637,2022-07-08,IFCM3,INFRACOMM,5.9,5.99,5.42,5.55,630900,354169800
642,2022-07-08,IGTI3,IGUATEMI S.A,2.51,2.56,2.46,2.52,179000,45395400
644,2022-07-08,IGTI11,IGUATEMI S.A,19.43,19.84,19.37,19.66,3148800,-2147483648
646,2022-07-08,INBR31,INTER CO,15.84,16.19,14.82,14.82,2174440,-2147483648
651,2022-07-01,BILF39,LATIN AMER40,39.69,39.69,39.69,39.69,30000,119070000
653,2022-07-01,BIOM3,BIOMM,8.0,8.0,7.2,7.2,21400,15935200
656,2022-07-01,BITO39,CORE SP TOTA,44.45,44.81,44.35,44.81,320,1434760
657,2022-07-01,BIVB39,CORE SP 500,50.4,51.25,50.22,51.25,3070,15591020
658,2022-07-01,BIVE39,SP500 VALUE,48.15,49.33,48.15,49.33,38950,189115420
659,2022-07-01,BIVW39,SP500GROWTH,40.4,40.4,40.03,40.03,120,504920
660,2022-07-01,BIWM39,RUSSELL 2000,45.09,45.09,45.09,45.09,0,9010
661,2022-07-01,BIXN39,GLOBAL TECH,8.06,8.11,8.0,8.11,670,544640
662,2022-07-01,BIYE39,BKR US ENER,66.07,67.1,66.07,67.1,3430,23041520
663,2022-07-01,BIYF39,US FINANCIAL,24.74,25.2,24.74,25.2,200,502680
664,2022-07-01,BIYT39,BKR 7 10 YRT,55.18,55.18,54.94,54.94,310,1734450
665,2022-07-01,BIYW39,US TECHNOLOG,12.01,12.17,11.96,12.17,10590,12786110
666,2022-07-01,BKBR3,BK BRASIL,5.61,5.74,5.38,5.68,2217700,1249488500
668,2022-07-01,BKNG34,BOOKING,52.78,53.62,52.53,53.62,4200,22352960
669,2022-07-01,BLAK34,BLACKROCK,534.24,549.08,534.24,542.0,2260,122891560
670,2022-07-01,BLAU3,BLAU,24.64,25.58,24.45,25.49,741500,1863402700
672,2022-07-01,BLBT39,GX LITHIUM B,48.15,48.15,47.5,47.5,0,14330
678,2022-07-01,BLPA39,GX MLP ETF,48.9,49.6,48.9,49.6,0,9850
679,2022-07-01,BLPX39,GX MLP EN IN,50.5,51.2,50.5,51.2,0,10170
680,2022-07-01,BLQD39,BKR IBOX IGC,59.64,59.64,59.64,59.64,0,23850
681,2022-07-01,BLUT3,B TECH EQI,0.97,1.0,0.95,0.97,106900,10344500
682,2022-07-15,CEDO4,CEDRO,4.51,4.51,4.51,4.51,500,225500
683,2022-07-15,CEEB3,COELBA,36.62,36.62,36.62,36.62,100,366200
686,2022-07-15,CEED3,CEEE-D,41.44,41.44,41.44,41.44,100,414400
688,2022-07-15,CEPE5,CELPE,39.5,39.5,39.5,39.5,500,1975000
690,2022-07-15,CGAS5,COMGAS,120.6,120.6,120.5,120.5,1500,18076200
692,2022-07-15,CGRA3,GRAZZIOTIN,27.97,28.0,27.65,27.66,1500,4189400
694,2022-07-15,CGRA4,GRAZZIOTIN,27.9,27.99,27.65,27.65,4900,13638400
696,2022-07-15,CHCM34,CHARTER COMM,42.61,42.83,42.58,42.76,5800,24732380
697,2022-07-15,CHVX34,CHEVRON,74.23,75.45,73.66,73.69,19490,145295020
698,2022-07-15,CIEL3,CIELO,4.15,4.17,4.01,4.06,28211200,-2147483648
700,2022-07-15,CLOV34,CLOVERHEALTH,13.23,13.48,13.23,13.45,260,351500
701,2022-07-15,CLSA3,CLEARSALE,4.08,4.15,3.92,4.06,555800,225594900
703,2022-07-15,CLSC3,CELESC,52.0,52.0,52.0,52.0,200,1040000
705,2022-07-15,CLSC4,CELESC,52.01,52.01,50.5,51.25,13300,67973300
707,2022-07-15,CMCS34,COMCAST,43.49,44.14,43.31,44.06,11790,51927640
709,2022-07-15,CMIG3,CEMIG,15.95,16.0,15.73,15.84,148100,235221200
711,2022-07-15,CMIG4,CEMIG,10.55,10.55,10.26,10.45,6010200,-2147483648
713,2022-07-08,INTB3,INTELBRAS,24.74,24.93,24.17,24.42,660200,1613412600
715,2022-07-08,INTU34,INTUIT INC,536.79,536.79,532.85,532.85,760,40657630
716,2022-07-08,IRBR3,IRBBRASIL RE,2.22,2.28,2.16,2.19,11209000,-2147483648
723,2022-07-08,ITLC34,INTEL,34.14,34.14,33.15,33.28,8250,27459950
724,2022-07-08,ITSA3,ITAUSA,8.85,8.94,8.83,8.88,75800,67194200
726,2022-07-08,ITSA4,ITAUSA,8.4,8.47,8.33,8.39,12721300,-2147483648
728,2022-07-08,ITUB3,ITAUUNIBANCO,19.8,20.05,19.78,19.82,462900,921083600
730,2022-07-08,ITUB4,ITAUUNIBANCO,23.23,23.26,22.78,22.91,22090600,-2147483648
733,2022-07-08,J1CI34,JOHNSON CONT,249.64,250.25,249.64,250.25,10,250150
734,2022-07-08,JALL3,JALLESMACHAD,7.74,8.0,7.69,7.76,824800,644004600
736,2022-07-08,JBSS3,JBS,31.7,31.95,30.85,31.06,6803300,-2147483648
738,2022-07-08,JDCO34,JD COM,329.88,329.88,325.24,325.24,270,8949010
743,2022-07-08,JHSF3,JHSF PART,5.71,5.82,5.63,5.69,2523100,1437692600
745,2022-07-01,BLUT4,B TECH EQI,0.49,0.51,0.48,0.51,464700,23500700
748,2022-07-01,BMEB4,MERC BRASIL,10.07,10.07,9.99,10.0,1500,1499700
750,2022-07-01,BMGB4,BANCO BMG,2.46,2.5,2.42,2.5,566200,138521900
752,2022-07-01,BMIN4,MERC INVEST,13.9,13.9,13.9,13.9,100,139000
754,2022-07-01,BMKS3,BIC MONARK,260.0,260.0,239.96,239.96,1010,24469000
756,2022-07-01,BMOB3,BEMOBI TECH,11.93,12.13,11.74,11.99,315500,378477500
758,2022-07-01,BMTU39,MSCIUSAMOM F,35.97,36.52,35.97,36.52,3040,11125300
759,2022-07-01,BNBR3,NORD BRASIL,68.0,68.0,68.0,68.0,600,4080000
761,2022-07-01,BNDA39,MSCI INDIA,52.23,52.31,52.23,52.31,0,47010
763,2022-07-01,BOAC34,BANK AMERICA,41.07,42.1,41.06,41.88,11470,47702830
764,2022-07-01,BOAS3,BOA VISTA,5.32,5.46,5.16,5.3,741300,390740700
766,2022-07-01,BOBR4,BOMBRIL,1.31,1.31,1.2,1.31,67600,8532700
769,2022-07-01,BOEF39,BKR SP100,45.65,45.9,45.65,45.9,100,461090
770,2022-07-01,BOEI34,BOEING,727.49,744.48,727.49,744.48,50,3871190
771,2022-07-01,BONY34,BNY MELLON,222.62,226.6,221.07,226.6,100,2370910
772,2022-07-01,BOTZ39,GX ROBOTC AI,27.12,27.21,27.12,27.21,0,10860
776,2022-07-08,JNJB34,JOHNSON,63.45,63.65,62.49,62.49,20050,126238190
779,2022-07-08,JPMC34,JPMORGAN,61.42,61.62,60.21,60.21,18200,110350810
783,2022-07-08,JSLG3,JSL,4.95,4.99,4.8,4.88,590900,289118200
787,2022-07-08,K1EL34,KELLOGG CO,192.8,192.8,192.8,192.8,0,19280
788,2022-07-08,K1IM34,KIMCO REALTY,105.59,105.59,104.83,105.12,27500,289240200
789,2022-07-08,K1LA34,KLA CORP,417.06,417.06,417.06,417.06,0,250230
792,2022-07-08,KEPL3,KEPLER WEBER,14.88,15.32,14.63,15.22,641400,963048400
795,2022-07-08,KHCB34,KRAFT HEINZ,50.75,51.0,50.46,50.46,950,4816680
798,2022-07-08,KLBN3,KLABIN S/A,4.23,4.23,4.05,4.07,136200,56112200
800,2022-07-08,KLBN4,KLABIN S/A,4.0,4.0,3.9,3.93,713200,280227700
802,2022-07-08,KLBN11,KLABIN S/A,19.94,20.15,19.64,19.71,5559300,-2147483648
804,2022-07-08,KMIC34,KINDER MORGA,89.92,90.27,89.23,89.23,470,4240660
806,2022-07-15,CMIN3,CSNMINERACAO,3.31,3.39,3.28,3.34,6239700,2083861000
809,2022-07-15,COCA34,COCA COLA,56.0,56.91,55.85,55.85,14500,81654170
810,2022-07-15,COCE5,COELCE,46.65,46.65,45.9,45.9,7100,32734900
812,2022-07-15,COGN3,COGNA ON,2.39,2.45,2.33,2.42,35004600,-2147483648
814,2022-07-15,COLG34,COLGATE,60.84,60.84,60.18,60.54,40,290010
815,2022-07-15,COPH34,COPHILLIPS,113.79,114.07,110.2,111.48,15460,174675080
817,2022-07-15,COWC34,COSTCO,69.96,71.15,69.69,70.6,18870,132799680
818,2022-07-15,CPFE3,CPFL ENERGIA,31.17,32.0,30.67,31.6,1801400,-2147483648
821,2022-07-15,CPLE3,COPEL,6.37,6.43,6.3,6.42,257600,164607200
824,2022-07-15,CPLE6,COPEL,6.83,6.95,6.76,6.92,7010600,-2147483648
826,2022-07-15,CPLE11,COPEL,33.83,34.12,33.2,33.96,253000,855216400
831,2022-07-15,CRFB3,CARREFOUR BR,17.41,17.45,16.84,17.11,2080100,-2147483648
834,2022-07-15,CRIN34,CARTERS INC,211.0,211.0,211.0,211.0,0,126600
835,2022-07-15,CRIP34,CTRIPCOM,134.67,137.14,133.89,137.02,1470,20009700
836,2022-07-15,CRIV3,ALFA FINANC,2.99,2.99,2.99,2.99,100,29900
840,2022-07-01,BOXP34,BOSTON PROP,47.55,47.75,47.35,47.35,70,337600
841,2022-07-01,BPAC3,BTGP BANCO,11.8,12.56,11.8,12.56,4900,5890400
843,2022-07-01,BPAC5,BTGP BANCO,4.99,5.18,4.9,5.18,8100,4068600
845,2022-07-01,BPAC11,BTGP BANCO,22.08,22.97,21.7,22.61,11164700,-2147483648
847,2022-07-01,BPAN4,BANCO PAN,6.09,6.27,6.05,6.21,2503000,1549960800
854,2022-07-01,BPVE39,GX INFRA DEV,40.68,40.68,40.56,40.56,0,8120
855,2022-07-01,BQUA39,MSCIUSQUAL F,39.68,39.68,39.13,39.13,60,238850
856,2022-07-01,BQYL39,GX NASDAQ100,30.96,31.02,30.96,31.02,0,12390
857,2022-07-01,BRAP3,BRADESPAR,22.76,22.79,22.17,22.25,91500,204286800
859,2022-07-01,BRAP4,BRADESPAR,24.99,25.33,24.51,24.79,3567300,-2147483648
862,2022-07-01,BRBI11,BR PARTNERS,13.46,13.81,12.96,13.23,644600,871876100
867,2022-07-01,BRFS3,BRF SA,13.38,14.33,13.27,14.28,12916900,-2147483648
875,2022-07-08,KRSA3,KORA SAUDE,3.23,3.26,3.09,3.09,54900,17283300
876,2022-07-08,L1CA34,LABORATORY C,323.2,323.96,323.2,323.96,10,453390
877,2022-07-08,L1DO34,LEIDOS HOLDI,53.74,53.82,53.74,53.82,50,317480
878,2022-07-08,L1FC34,CHINA LIFE I,21.4,21.4,21.03,21.03,260,554050
879,2022-07-08,L1IN34,LINDE PLC,361.86,361.86,361.86,361.86,10,470410
880,2022-07-08,L1MN34,LUMEN TECH,57.3,57.3,57.0,57.14,330,1902780
881,2022-07-08,L1RC34,LAM RESEARCH,546.72,546.72,545.29,545.29,390,21320980
882,2022-07-08,L1UL34,LULULEMON AT,381.92,383.91,381.92,383.91,300,11670060
883,2022-07-08,L1YG34,LLOYDS BANKI,10.65,10.75,10.65,10.67,2010,2152160
884,2022-07-08,L1YV34,LIVE NATION,89.73,89.73,89.73,89.73,10,89730
885,2022-07-08,L2SI34,LIFE STORAGE,40.35,40.44,40.26,40.26,24000,96831900
886,2022-07-08,LAND3,TERRASANTAPA,28.41,28.44,27.16,28.44,31000,86716900
888,2022-07-08,LAVV3,LAVVI,4.54,4.6,4.48,4.51,660600,298288800
890,2022-07-08,LEVE3,METAL LEVE,23.34,23.71,22.83,22.9,201900,467177700
894,2022-07-08,LIGT3,LIGHT S/A,5.56,5.73,5.38,5.58,4732200,-2147483648
896,2022-07-08,LILY34,LILLY,877.15,881.76,868.27,868.27,80,6967060
898,2022-07-08,LJQQ3,QUERO-QUERO,5.87,6.07,5.77,5.92,6777000,-2147483648
901,2022-07-15,CRPG5,CRISTAL,30.7,31.02,29.51,29.51,6900,20784500
903,2022-07-15,CRPG6,CRISTAL,30.53,30.99,30.53,30.99,300,925100
905,2022-07-15,CSAN3,COSAN,17.2,17.37,16.72,17.23,3920500,-2147483648
907,2022-07-15,CSCO34,CISCO,46.15,47.53,46.03,46.51,5380,25047400
908,2022-07-15,CSED3,CRUZEIRO EDU,3.62,3.78,3.55,3.67,444200,162715700
910,2022-07-15,CSMG3,COPASA,11.27,11.4,11.18,11.29,823600,932151100
912,2022-07-15,CSNA3,SID NACIONAL,13.44,13.95,13.24,13.84,13560300,-2147483648
914,2022-07-15,CSRN3,COSERN,17.52,21.3,17.52,21.3,1200,2242100
916,2022-07-15,CSRN5,COSERN,17.83,18.59,17.83,18.03,800,1438700
918,2022-07-15,CSRN6,COSERN,18.26,18.5,18.26,18.5,500,915600
920,2022-07-15,CTGP34,CITIGROUP,42.4,45.56,42.3,44.87,6310,28441460
921,2022-07-15,CTKA4,KARSTEN,10.8,10.8,10.51,10.51,500,529600
922,2022-07-15,CTNM4,COTEMINAS,2.68,2.68,2.58,2.62,2000,525000
924,2022-07-15,CTSA3,SANTANENSE,1.5,1.53,1.49,1.52,10100,1535500
926,2022-07-15,CTSA4,SANTANENSE,0.74,0.76,0.73,0.75,26100,1938400
928,2022-07-15,CTSH34,COGNIZANT,355.6,355.6,355.6,355.6,0,142240
932,2022-07-01,BRIT3,BRISANET,1.77,1.84,1.74,1.8,403400,72430700
934,2022-07-01,BRIV3,ALFA INVEST,6.18,6.18,6.18,6.18,200,123600
936,2022-07-01,BRIV4,ALFA INVEST,6.58,6.58,6.58,6.58,500,329000
938,2022-07-01,BRKM3,BRASKEM,37.15,38.25,36.89,38.12,14900,55567200
940,2022-07-01,BRKM5,BRASKEM,36.71,37.6,36.16,37.33,2085000,-2147483648
943,2022-07-01,BRML3,BR MALLS PAR,7.46,7.75,7.45,7.69,8429300,-2147483648
945,2022-07-01,BRPR3,BR PROPERT,8.87,8.87,8.73,8.85,1415700,1248478700
947,2022-07-01,BRSR3,BANRISUL,11.45,11.45,11.06,11.08,8600,9527900
949,2022-07-01,BRSR6,BANRISUL,8.97,9.08,8.9,9.07,2760100,-2147483648
952,2022-07-01,BSCZ39,BKR MS EAFE,36.12,36.12,36.12,36.12,0,3610
953,2022-07-01,BSDV39,GX SUPERDIVD,24.39,24.39,24.39,24.39,0,4870
954,2022-07-01,BSHV39,BKR SHORT TR,57.8,58.39,57.65,58.39,6410,37011140
955,2022-07-01,BSHY39,BKR 1 3 YRTR,56.43,56.43,54.12,54.12,0,11050
956,2022-07-01,BSIL39,GX SILVER MN,27.39,28.11,26.87,28.11,0,13730
958,2022-07-01,BSLI4,BRB BANCO,15.0,15.0,15.0,15.0,200,300000
960,2022-07-01,BSLV39,SILVER TRUST,32.4,32.52,32.01,32.5,1230,4003400
961,2022-07-15,CURY3,CURY S/A,7.26,7.65,7.1,7.65,2422300,1821852600
964,2022-07-15,CVCB3,CVC BRASIL,6.91,6.93,6.5,6.51,13882000,-2147483648
966,2022-07-15,CVSH34,CVS HEALTH,257.0,257.0,256.75,256.83,730,18747390
971,2022-07-15,CXSE3,CAIXA SEGURI,6.67,6.87,6.66,6.83,1773000,1202617700
975,2022-07-15,CYRE3,CYRELA REALT,12.26,12.33,12.01,12.15,4832500,-2147483648
977,2022-07-15,D1DG34,DATADOG INC,50.9,50.9,50.9,50.9,10,50900
978,2022-07-15,D1EX34,DEXCOM INC,8.4,8.59,8.4,8.55,26670,22672970
979,2022-07-15,D1HI34,DR HORTON IN,396.67,396.67,396.67,396.67,0,158660
980,2022-07-15,D1LR34,DIGITAL REAL,163.2,165.12,163.2,165.12,0,32830
981,2022-07-15,D1OC34,DOCUSIGN INC,16.6,17.21,16.6,17.04,2830,4718800
982,2022-07-15,D1OW34,DOW INC,66.71,66.71,66.71,66.71,10,66710
983,2022-07-15,D1RE34,DUKE REALTY,301.0,301.0,301.0,301.0,0,60200
984,2022-07-15,D1TE34,DTE ENERGY C,168.83,169.77,168.39,169.32,180,3076430
985,2022-07-15,D1VN34,DEVON ENERGY,287.84,287.84,278.68,283.92,280,8006710
986,2022-07-15,D2KN34,DRAFTKINGS,11.12,11.46,11.12,11.46,500,579810
987,2022-07-15,D2OC34,DOXIMITY INC,37.38,37.38,37.38,37.38,0,3730
988,2022-07-15,D2PZ34,DOMINOSPIZZA,43.83,43.83,43.77,43.77,30,144500
989,2022-07-15,DASA3,DASA,17.49,17.64,17.0,17.22,163600,283032700
995,2022-07-08,LMTB34,LOCKHEED,2241.0,2241.0,2214.62,2214.62,80,18388810
996,2022-07-08,LOGG3,LOG COM PROP,19.58,19.9,19.05,19.05,189500,366229200
998,2022-07-08,LOGN3,LOG-IN,28.51,28.78,28.0,28.07,215200,607030500
1000,2022-07-08,LOWC34,LOWES COMPA,477.55,477.55,477.55,477.55,940,44889700
1001,2022-07-08,LPSB3,LOPES BRASIL,2.6,2.66,2.53,2.53,110900,28886300
1003,2022-07-08,LREN3,LOJAS RENNER,24.76,25.39,24.45,24.78,10964900,-2147483648
1009,2022-07-08,LVTC3,WDC NETWORKS,8.0,8.11,7.45,7.45,268800,207774500
1011,2022-07-08,LWSA3,LOCAWEB,6.47,6.69,6.32,6.43,10546100,-2147483648
1013,2022-07-08,M1AA34,MID-AMERICA,225.44,225.89,225.44,225.68,3820,86206160
1014,2022-07-08,M1CK34,MCKESSON COR,437.32,440.26,437.32,440.26,120,5379910
1015,2022-07-08,M1DB34,MONGODB INC,82.85,82.85,81.92,82.43,490,4038890
1016,2022-07-08,M1GM34,MGM RESORTS,154.14,154.14,154.14,154.14,410,6319740
1017,2022-07-08,M1LC34,MELCO RESORT,14.83,14.83,14.83,14.83,1400,2076200
1018,2022-07-08,M1NS34,MONSTER BEVE,65.04,65.04,63.88,64.06,160,1038230
1019,2022-07-08,M1PC34,MARATHON PET,446.85,446.85,446.85,446.85,0,223420
1020,2022-07-08,M1RN34,MODERNA INC,91.92,95.59,90.2,93.0,28260,264670190
1021,2022-07-08,M1RO34,MARATHON OIL,114.84,115.8,114.17,114.17,150,1768930
1022,2022-07-08,M1TA34,META PLAT,32.61,32.61,31.98,32.05,460060,1484478730
1023,2022-07-01,BSOC39,GX SOCIAL MD,22.08,22.12,22.08,22.12,0,8840
1024,2022-07-01,BSOX39,BKR SEMICOND,45.91,45.91,44.83,44.83,40,192660
1031,2022-07-01,BTLT39,BKR 20YR TRS,41.46,41.46,40.8,40.8,0,12300
1033,2022-07-01,BURA39,GX URANIUM,33.12,33.97,32.87,33.69,560,1898970
1034,2022-07-01,BURT39,BKR MS WLD,38.0,38.0,38.0,38.0,0,3800
1035,2022-07-01,BUSM39,MSCI US MVOL,46.79,47.13,46.79,47.13,1900,8964050
1036,2022-07-01,BUSR39,CORE US REIT,48.33,48.39,47.7,48.39,5160,24628280
1037,2022-07-01,BVLU39,MSCIUSVALUEF,47.73,48.27,47.73,48.27,420,2016000
1038,2022-07-01,C1AH34,CARDINAL HEA,274.5,279.45,274.5,279.45,20,636790
1039,2022-07-01,C1BL34,CHUBB LTD,261.5,263.07,261.5,263.07,40,1104730
1040,2022-07-01,C1BS34,PARAMOUNT GL,133.77,134.15,133.77,134.15,380,5150330
1041,2022-07-01,C1CI34,CROWN CASTLE,227.37,227.37,227.37,227.37,300,6821100
1042,2022-07-01,C1CL34,CARNIVAL COR,45.65,47.46,45.65,46.76,12560,59115630
1043,2022-07-01,C1FG34,CITIZENS FIN,190.37,193.61,187.83,193.61,10,304920
1044,2022-07-01,C1FI34,CF INDUSTRIE,448.13,448.42,448.13,448.42,210,9506470
1045,2022-07-01,C1GP34,COSTAR GROUP,3.21,3.28,3.21,3.26,130,43810
1046,2022-07-01,C1HI34,CHINA PETROL,39.52,40.28,39.52,40.28,160,642360
1047,2022-07-01,C1IC34,CIGNA CORP,348.6,349.72,348.5,349.72,30,1325340
1048,2022-07-01,C1MA34,COMERICA INC,195.0,195.0,195.0,195.0,0,39000
1049,2022-07-01,C1MG34,CHIPOTLE MEX,345.1,345.1,345.1,345.1,10,517650
1050,2022-07-01,C1NS34,CELANESE COR,306.44,306.44,306.44,306.44,40,1409620
1051,2022-07-01,C1OG34,COTERRA ENER,138.98,138.98,138.98,138.98,10,138980
1052,2022-07-01,C1OO34,COOPER COMPA,167.29,167.29,167.29,167.29,140,2425700
1053,2022-07-01,C1OU34,COUPA SOFTWA,10.54,10.54,10.54,10.54,0,2100
1054,2022-07-15,DDNB34,DUPONT N INC,294.35,294.35,294.35,294.35,0,29430
1055,2022-07-15,DEEC34,DEERE CO,798.42,798.42,798.42,798.42,30,2794470
1057,2022-07-15,DEOP34,DIAGEO PL,944.54,946.58,944.54,946.58,0,283770
1058,2022-07-15,DESK3,DESKTOP,9.15,9.35,8.8,9.13,218200,199578500
1061,2022-07-15,DEXP3,DEXXOS PAR,6.93,7.16,6.85,7.0,172900,121488100
1063,2022-07-15,DEXP4,DEXXOS PAR,6.7,6.7,6.7,6.7,500,335000
1065,2022-07-15,DGCO34,DOLLAR GENER,682.79,682.79,656.7,659.9,300,19876330
1066,2022-07-15,DHER34,DANAHER CORP,344.48,344.48,343.74,343.74,0,309440
1067,2022-07-15,DIRR3,DIRECIONAL,11.22,11.42,10.87,11.35,2458200,-2147483648
1069,2022-07-15,DISB34,WALT DISNEY,33.28,34.68,33.28,34.68,69660,236931650
1071,2022-07-15,DLTR34,DOLLAR TREE,464.14,464.14,460.46,460.92,10,879840
1072,2022-07-15,DMMO3,DOMMO,1.42,1.44,1.39,1.41,6220200,877380500
1076,2022-07-15,DMVF3,D1000VFARMA,4.0,4.77,4.0,4.5,673200,312443600
1079,2022-07-15,DOHL4,DOHLER,5.56,5.7,5.37,5.7,5500,3046700
1081,2022-07-15,DOTZ3,DOTZ SA,3.58,3.93,3.58,3.8,31100,11792400
1082,2022-07-15,DUKB34,DUKE ENERGY,580.58,581.16,578.26,580.0,50,3072950
1084,2022-07-15,DXCO3,DEXCO,9.41,9.43,9.15,9.29,3474900,-2147483648
1085,2022-07-01,C1SU34,CREDIT SUISS,14.85,14.9,14.85,14.9,50,75740
1086,2022-07-01,C1TV34,CORTEVA INC,70.84,71.68,70.84,71.68,1930,13699660
1087,2022-07-01,C2GN34,COGNEX CORP,29.16,29.16,29.16,29.16,0,2910
1088,2022-07-01,C2OI34,COINBASEGLOB,10.24,10.69,10.14,10.34,4200,4358740
1089,2022-07-01,C2RS34,CRISPR THERA,41.28,41.68,41.28,41.68,30,128000
1090,2022-07-01,C2RW34,CROWDSTRIKE,42.2,43.85,41.84,43.55,1820,7785560
1092,2022-07-01,CALI3,CONST A LIND,6.85,6.85,6.02,6.02,600,387600
